id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,field:depth,field:depth (m),field:water t (°c)
22344055,2015-05-23 3:54:11 p. m. GMT-03:00,2015-05-23,2015-05-23 18:54:11 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 21:45:33 UTC,2019-04-12 16:29:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22344055,https://inaturalist-open-data.s3.amazonaws.com/photos/34606728/medium.jpeg,,"",,1,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Southern King Crab,Lithodes santolla,Centolla patagónica,Animalia,519479,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,,,,Lithodes,,Lithodes santolla,,,,,,,
22344069,2015-05-23 4:08:31 p. m. GMT-03:00,2015-05-23,2015-05-23 19:08:31 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 21:45:53 UTC,2019-09-10 17:29:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22344069,https://inaturalist-open-data.s3.amazonaws.com/photos/34606749/medium.jpeg,,"",,2,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Poraniopsis echinaster,Poraniopsis echinaster,Estrella reticulada espinosa,Animalia,540948,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Poraniidae,,,,,Poraniopsis,,Poraniopsis echinaster,,,,,,,
22344089,2015-05-23 4:09:05 p. m. GMT-03:00,2015-05-23,2015-05-23 19:09:05 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 21:46:18 UTC,2019-04-12 01:06:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22344089,https://inaturalist-open-data.s3.amazonaws.com/photos/34606775/medium.jpeg,,"",,1,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Wakame,Undaria pinnatifida,Alga Wakame,Chromista,68786,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Laminariales,,,Alariaceae,,,,,Undaria,,Undaria pinnatifida,,,,,,,
22344103,2015-05-23 4:09:58 p. m. GMT-03:00,2015-05-23,2015-05-23 19:09:58 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 21:46:38 UTC,2019-04-11 21:51:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22344103,https://inaturalist-open-data.s3.amazonaws.com/photos/34606798/medium.jpeg,,"",,0,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Diaulula hispida,Diaulula hispida,,Mollusca,781173,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula hispida,,,,,,,
22344129,2015-05-23 4:11:18 p. m. GMT-03:00,2015-05-23,2015-05-23 19:11:18 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 21:47:12 UTC,2019-08-24 04:03:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22344129,https://inaturalist-open-data.s3.amazonaws.com/photos/34606852/medium.jpeg,,"",,2,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Poraniopsis echinaster,Poraniopsis echinaster,Estrella reticulada espinosa,Animalia,540948,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Poraniidae,,,,,Poraniopsis,,Poraniopsis echinaster,,,,,,,
22344141,2015-05-23 4:24:12 p. m. GMT-03:00,2015-05-23,2015-05-23 19:24:12 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 21:47:39 UTC,2021-06-23 13:56:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22344141,https://inaturalist-open-data.s3.amazonaws.com/photos/34606900/medium.jpeg,,"",,1,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Babosón verrugosa,Doris fontainii,Babosa marina verrugosa,Mollusca,543510,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris fontainii,,,,,,,
22344337,2015-05-24 5:39:49 p. m. GMT-03:00,2015-05-24,2015-05-24 20:39:49 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 21:49:57 UTC,2022-03-16 22:27:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22344337,https://inaturalist-open-data.s3.amazonaws.com/photos/34607228/medium.jpeg,,"",,3,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Serolis,Serolis,,Animalia,628347,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Sphaeromatidea,Seroloidea,Serolidae,,,,,Serolis,,,,,,,,,
22344480,2015-05-24 6:00:07 p. m. GMT-03:00,2015-05-24,2015-05-24 09:00:07 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 21:53:20 UTC,2019-05-09 19:09:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22344480,https://inaturalist-open-data.s3.amazonaws.com/photos/34607882/medium.jpeg,,"",,1,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Antholoba achates,Antholoba achates,Anémona lobulada,Animalia,629722,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinostoloidea,Actinostolidae,,,,,Antholoba,,Antholoba achates,,,,,,,
22344949,2015-05-24 6:21:45 p. m. GMT-03:00,2015-05-24,2015-05-24 09:21:45 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:03:44 UTC,2023-03-29 08:51:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22344949,https://inaturalist-open-data.s3.amazonaws.com/photos/34607910/medium.jpeg,,"",,3,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Actiniid Sea Anemones,Actiniidae,Anémonas marinas,Animalia,47796,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,,,,,,,,,,,
22345107,2015-05-25 1:34:23 p. m. GMT-03:00,2015-05-25,2015-05-25 16:34:23 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:04:24 UTC,2019-09-10 17:28:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345107,https://inaturalist-open-data.s3.amazonaws.com/photos/34607937/medium.jpeg,,"",,2,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Ophiomyxa vivipara,Ophiomyxa vivipara,Ofiura incubadora lisa,Animalia,697553,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroida,Ophintegrida,Ophiacanthida,Ophiodermatina,Ophiodermatoidea,Ophiomyxidae,,,,,Ophiomyxa,,Ophiomyxa vivipara,,,,,,,
22345228,2015-05-25 1:53:38 p. m. GMT-03:00,2015-05-25,2015-05-25 16:53:38 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:04:54 UTC,2019-05-09 19:09:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345228,https://inaturalist-open-data.s3.amazonaws.com/photos/34607976/medium.jpeg,,"",,2,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Fissurellidea patagonica,Fissurellidea patagonica,,Mollusca,882953,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,Fissurelloidea,Fissurellidae,Diodorinae,,,,Fissurellidea,,Fissurellidea patagonica,,,,,,,
22345251,2015-05-25 1:56:06 p. m. GMT-03:00,2015-05-25,2015-05-25 16:56:06 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:05:42 UTC,2020-04-06 20:28:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345251,https://inaturalist-open-data.s3.amazonaws.com/photos/34608012/medium.jpeg,,"",,3,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Plumose Anemone,Metridium senile,Anémona plumosa,Animalia,49071,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Metridiidae,,,,,Metridium,,Metridium senile,,,,,,,
22345268,2015-05-25 1:59:10 p. m. GMT-03:00,2015-05-25,2015-05-25 16:59:10 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:06:32 UTC,2019-04-12 00:30:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345268,https://inaturalist-open-data.s3.amazonaws.com/photos/34608054/medium.jpeg,,"",,1,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Antholoba achates,Antholoba achates,Anémona lobulada,Animalia,629722,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinostoloidea,Actinostolidae,,,,,Antholoba,,Antholoba achates,,,,,,,
22345320,2015-05-25 2:02:45 p. m. GMT-03:00,2015-05-25,2015-05-25 17:02:45 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:07:28 UTC,2019-05-09 19:09:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345320,https://inaturalist-open-data.s3.amazonaws.com/photos/34608094/medium.jpeg,,"",,1,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Corynactis carnea,Corynactis carnea,,Animalia,570294,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Corallimorpharia,,,Corallimorphidae,,,,,Corynactis,,Corynactis carnea,,,,,,,
22345357,2015-05-25 2:10:10 p. m. GMT-03:00,2015-05-25,2015-05-25 17:10:10 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:08:13 UTC,2023-01-06 18:55:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22345357,https://inaturalist-open-data.s3.amazonaws.com/photos/34608150/medium.jpeg,,"",,2,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Munidid Squat Lobsters,Munididae,,Animalia,494535,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Galatheoidea,Munididae,,,,,,,,,,,,,,
22345394,2015-05-25 2:15:49 p. m. GMT-03:00,2015-05-25,2015-05-25 17:15:49 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:09:06 UTC,2019-08-04 04:18:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345394,https://inaturalist-open-data.s3.amazonaws.com/photos/34608187/medium.jpeg,,"",,2,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Cosmasterias lurida,Cosmasterias lurida,Estrella común de los fiordos,Animalia,629744,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Stichasteridae,,,,,Cosmasterias,,Cosmasterias lurida,,,,,,,
22345413,2015-05-25 2:17:49 p. m. GMT-03:00,2015-05-25,2015-05-25 17:17:49 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:09:40 UTC,2019-04-12 01:06:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345413,https://inaturalist-open-data.s3.amazonaws.com/photos/34608220/medium.jpeg,,"",,1,0,false,2,"Deseado, AR-SC, AR",-46.0430831909,-67.5988616943,,,,,,,,false,gps,gps,Giant Kelp,Macrocystis pyrifera,Cachiyuyo,Chromista,124748,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Laminariales,,,Laminariaceae,,,,,Macrocystis,,Macrocystis pyrifera,,,,,,,
22345442,2017-09-10 3:58:31 a. m. GMT-03:00,2017-09-10,2017-09-10 18:58:31 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:10:13 UTC,2019-07-08 19:36:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345442,https://inaturalist-open-data.s3.amazonaws.com/photos/34608263/medium.jpeg,,"",,2,0,false,2,"Unnamed Road, Puerto Madryn, Chubut, Argentina",-42.794418335,-64.9421920776,,,,,,,,false,gps,gps,Plumose Anemone,Metridium senile,Anémona plumosa,Animalia,49071,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Metridiidae,,,,,Metridium,,Metridium senile,,,,,,,
22345475,2017-09-10 4:01:42 a. m. GMT-03:00,2017-09-10,2017-09-10 19:01:42 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:11:00 UTC,2019-04-12 01:06:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345475,https://inaturalist-open-data.s3.amazonaws.com/photos/34608301/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Puerto Madryn, Chubut, Argentina",-42.794418335,-64.9421920776,,,,,,,,false,gps,gps,Wakame,Undaria pinnatifida,Alga Wakame,Chromista,68786,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Laminariales,,,Alariaceae,,,,,Undaria,,Undaria pinnatifida,,,,,,,
22345524,2017-09-10 4:05:06 a. m. GMT-03:00,2017-09-10,2017-09-10 19:05:06 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:11:39 UTC,2019-08-24 04:03:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345524,https://inaturalist-open-data.s3.amazonaws.com/photos/34608357/medium.jpeg,,"",,2,0,false,2,"Unnamed Road, Puerto Madryn, Chubut, Argentina",-42.794418335,-64.9421920776,,,,,,,,false,gps,gps,Dividing Sea Star,Allostichaster capensis,,Animalia,648783,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Stichasteridae,,,,,Allostichaster,,Allostichaster capensis,,,,,,,
22345548,2017-10-29 4:07:04 a. m. GMT-03:00,2017-10-29,2017-10-29 18:07:04 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:12:23 UTC,2020-04-06 20:28:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345548,https://inaturalist-open-data.s3.amazonaws.com/photos/34608378/medium.jpeg,,"",,3,0,false,2,"Unnamed Road, Puerto Madryn, Chubut, Argentina",-42.794418335,-64.9421920776,,,,,,,,false,gps,gps,Plumose Anemone,Metridium senile,Anémona plumosa,Animalia,49071,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Metridiidae,,,,,Metridium,,Metridium senile,,,,,,,
22345557,2017-10-29 4:15:05 a. m. GMT-03:00,2017-10-29,2017-10-29 18:15:05 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:12:46 UTC,2019-04-12 03:54:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345557,https://inaturalist-open-data.s3.amazonaws.com/photos/34608399/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Puerto Madryn, Chubut, Argentina",-42.794418335,-64.9421920776,,,,,,,open,false,gps,gps,Sebastes oculatus,Sebastes oculatus,Escrófalo,Actinopterygii,620534,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Scorpaenoidei,,Scorpaenidae,Sebastinae,,,,Sebastes,,Sebastes oculatus,,,,,,,
22345560,2018-10-29,2018-10-29,,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:13:04 UTC,2020-07-10 05:30:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345560,https://inaturalist-open-data.s3.amazonaws.com/photos/34608413/medium.jpeg,,"","",1,0,false,2,Folias,-42.794454,-64.942043,48,,,,48,,open,false,,,Acanthistius patachonicus,Acanthistius patachonicus,Mero de Patagonia,Actinopterygii,620551,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Percoidei,,Anthiadidae,,,,,Acanthistius,,Acanthistius patachonicus,,,,,,,
22345566,2017-12-10 7:25:11 a. m. GMT-03:00,2017-12-10,2017-12-10 09:25:11 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:13:33 UTC,2019-05-09 19:09:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22345566,https://inaturalist-open-data.s3.amazonaws.com/photos/34608441/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Puerto Madryn, Chubut, Argentina",-42.794418335,-64.9421920776,,,,,,,,false,gps,gps,Codium vermilara,Codium vermilara,,Plantae,343402,Plantae,Chlorophyta,,,Ulvophyceae,,,Bryopsidales,,,Codiaceae,,,,,Codium,,Codium vermilara,,,,,,,
22346268,2017-12-10 7:54:15 a. m. GMT-03:00,2017-12-10,2017-12-10 09:54:15 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:34:40 UTC,2019-08-04 04:18:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22346268,https://inaturalist-open-data.s3.amazonaws.com/photos/34609900/medium.jpeg,,"",,2,0,false,2,"Unnamed Road, Puerto Madryn, Chubut, Argentina",-42.794418335,-64.9421920776,,,,,,,,false,gps,gps,Arbacia dufresnii,Arbacia dufresnii,Erizo desnudo verde,Animalia,485402,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,,Arbacioida,,,Arbaciidae,,,,,Arbacia,,Arbacia dufresnii,,,,,,,
22346390,2017-12-10 8:06:34 a. m. GMT-03:00,2017-12-10,2017-12-10 10:06:34 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:38:29 UTC,2019-05-09 19:09:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22346390,https://inaturalist-open-data.s3.amazonaws.com/photos/34609917/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Puerto Madryn, Chubut, Argentina",-42.794418335,-64.9421920776,,,,,,,,false,gps,gps,Corynactis carnea,Corynactis carnea,,Animalia,570294,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Corallimorpharia,,,Corallimorphidae,,,,,Corynactis,,Corynactis carnea,,,,,,,
22346405,2017-12-16 9:35:13 p. m. GMT-03:00,2017-12-16,2017-12-16 11:35:13 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:38:43 UTC,2020-07-08 10:10:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22346405,https://inaturalist-open-data.s3.amazonaws.com/photos/34609973/medium.jpeg,,"",,3,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,,false,gps,gps,Odontocymbiola magellanica,Odontocymbiola magellanica,Voluta boca ancha,Mollusca,502188,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Volutoidea,Volutidae,Cymbiinae,,Odontocymbiolini,,Odontocymbiola,,Odontocymbiola magellanica,,,,,,,
22346430,2017-12-16 9:37:55 p. m. GMT-03:00,2017-12-16,2017-12-16 11:37:55 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:39:23 UTC,2019-05-09 19:09:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22346430,https://inaturalist-open-data.s3.amazonaws.com/photos/34609994/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,,false,gps,gps,Babosón verrugosa,Doris fontainii,Babosa marina verrugosa,Mollusca,543510,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris fontainii,,,,,,,
22346452,2017-12-16 9:40:56 p. m. GMT-03:00,2017-12-16,2017-12-16 11:40:56 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:39:39 UTC,2019-08-04 04:18:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22346452,https://inaturalist-open-data.s3.amazonaws.com/photos/34610040/medium.jpeg,,"","",2,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,,false,gps,gps,Arbacia dufresnii,Arbacia dufresnii,Erizo desnudo verde,Animalia,485402,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,,Arbacioida,,,Arbaciidae,,,,,Arbacia,,Arbacia dufresnii,,,,,6,6,
22346475,2017-12-16 9:47:55 p. m. GMT-03:00,2017-12-16,2017-12-16 11:47:55 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:40:04 UTC,2019-05-09 19:09:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22346475,https://inaturalist-open-data.s3.amazonaws.com/photos/34610086/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,,false,gps,gps,Corynactis carnea,Corynactis carnea,,Animalia,570294,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Corallimorpharia,,,Corallimorphidae,,,,,Corynactis,,Corynactis carnea,,,,,,,
22346496,2017-12-16 9:55:08 p. m. GMT-03:00,2017-12-16,2017-12-16 11:55:08 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-11 22:40:46 UTC,2019-04-12 03:54:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22346496,https://inaturalist-open-data.s3.amazonaws.com/photos/34615810/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,open,false,gps,gps,Helcogrammoides cunninghami,Helcogrammoides cunninghami,Diablillo,Actinopterygii,446098,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Blenniiformes,,,Tripterygiidae,Tripterygiinae,,,,Helcogrammoides,,Helcogrammoides cunninghami,,,,,,,
22350326,2017-12-16 9:59:07 p. m. GMT-03:00,2017-12-16,2017-12-16 11:59:07 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-12 00:12:32 UTC,2019-08-24 04:03:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22350326,https://inaturalist-open-data.s3.amazonaws.com/photos/34615830/medium.jpeg,,"",,2,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,,false,gps,gps,Dividing Sea Star,Allostichaster capensis,,Animalia,648783,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Stichasteridae,,,,,Allostichaster,,Allostichaster capensis,,,,,,,
22350349,2017-12-16 10:03:40 p. m. GMT-03:00,2017-12-16,2017-12-16 12:03:40 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-12 00:12:48 UTC,2019-07-18 13:50:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22350349,https://inaturalist-open-data.s3.amazonaws.com/photos/34615844/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,,false,gps,gps,Ascidiella aspersa,Ascidiella aspersa,,Animalia,199327,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,Ascidiidae,,,,,Ascidiella,,Ascidiella aspersa,,,,,,,
22350367,2017-12-16 10:09:26 p. m. GMT-03:00,2017-12-16,2017-12-16 12:09:26 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-12 00:13:03 UTC,2021-03-11 18:22:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22350367,https://inaturalist-open-data.s3.amazonaws.com/photos/34615852/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,,false,gps,gps,striped anemone,Anthothoe chilensis,,Animalia,503860,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Sagartiidae,,,,,Anthothoe,,Anthothoe chilensis,,,,,,,
22350379,2017-12-16 10:14:05 p. m. GMT-03:00,2017-12-16,2017-12-16 12:14:05 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-12 00:13:13 UTC,2019-07-18 13:50:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22350379,https://inaturalist-open-data.s3.amazonaws.com/photos/34615875/medium.jpeg,,"",,1,0,false,2,"Unnamed Road, Argentina",-42.7799491882,-64.9936752319,,,,,,,,false,gps,gps,Diplosoma listerianum,Diplosoma listerianum,,Animalia,81778,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Didemnidae,,,,,Diplosoma,,Diplosoma listerianum,,,,,,,
22350393,2017-12-16 10:16:37 p. m. GMT-03:00,2017-12-16,2017-12-16 12:16:37 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2019-04-12 00:13:39 UTC,2019-04-12 16:25:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22350393,https://inaturalist-open-data.s3.amazonaws.com/photos/34615889/medium.jpeg,,"",,1,0,false,2,"Julio Verne 3752, Puerto Madryn, Chubut, Argentina",-42.7813040475,-64.9936446548,94,,,,94,,,false,gps,gps,Aequipecten tehuelchus,Aequipecten tehuelchus,Vieira,Mollusca,371174,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,Pectinoidea,Pectinidae,Pectininae,,Aequipectinini,,Aequipecten,,Aequipecten tehuelchus,,,,,,,
